txHash,from,to,gas_used,value,chain_id,block_height,timestamp_day,timestamp_clock
0x3c37f808a2a9b09972a7da8939098d1b54854d4b0124bbfe0c78817fe76c14a0,0xdb2d3aeb99b817c092f3f2c8516a40deed230ea8,0x3a10dc1a145da500d5fba38b9ec49c8ff11a981f,161316,0,1,21076822,30/10/2024,09:58:59
0x36e2893634dfa1d93616a69e4e71dd903f72392d41656025e2edb324e92b7a3d,0x0c671b80c62f3e30bceedfa1904270a0c68857d2,0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,293653,14000000000000000000,1,21076822,30/10/2024,09:58:59
0xaae99b1e589b62a3b1199aeffe370b2674d3427f5b50d6177d3f5ab31b35f6fb,0x96f31cc8db9cc7de1e5cea6a06e4a5cad6380f5c,0xf3de3c0d654fda23dad170f0f320a92172509127,144446,0,1,21076822,30/10/2024,09:58:59
0x6b400a6eb3c82cb62600de219bb0770d1413d7d2f82bcb0af7aa7e5e6a1dc29a,0xb57673f4bc28de3c120bef17dbe2fa02ece9e634,0xf3de3c0d654fda23dad170f0f320a92172509127,217010,0,1,21076822,30/10/2024,09:58:59
0x8d605452310a133ed3d2d08fe5e95ea218278274c6b137f5f9dd28796fbdb59c,0xe3af3ab0b440d5d23fb7c8cca3230bb4756b9f12,0xdef1c0ded9bec7f1a1670819833240f027b25eff,311978,2000000000000000000,1,21076822,30/10/2024,09:58:59
0xa8e4f6890250e80d66044b274b3f85de7ca5d34bbf400965a30c72017856eff9,0xcd1008d5fe24e1f8f1896994c3b6915e25303bf3,0xe97c0000b4d4139de6a50000bf00005c3f000a1c,229664,8400,1,21076822,30/10/2024,09:58:59
0x3c65334c6692421f08ece02371962eeda99c16996adc2f04ac0cd3f82e36d246,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,0xe3af3ab0b440d5d23fb7c8cca3230bb4756b9f12,21000,758543612643576,1,21076822,30/10/2024,09:58:59
0xaf19ceb14d9d4289e996e0faaa5a7265c0d02f0ae9ca82de236e3a32e4e04836,0x881341aa15744cc6100a0310272c81e42d3c2ed3,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,201876,124996500065524480,1,21076822,30/10/2024,09:58:59
0xcc4a6860e6a1e5bed74eeccaced6674e3a9e6c62ebae8cf41000bbc962352642,0x325f5db878cf61257462e04349512cdbc6dd745b,0xe74f76f86a25554a4d27d11ddf13f269b1234c45,177358,0,1,21076822,30/10/2024,09:58:59
0x4f30f1a3967ec6f7013cd20ef4e2290a7f2877c019da936d31dee8f3796e07a5,0xdea3c06eee614bf84e74d505173822236c8ad135,0x8419f704cd6520e2c3ef477ef9bfa3159ea1aca7,353132,18818711821538,1,21076822,30/10/2024,09:58:59
0x0e1f272d72c43c8dd812aebf7397cafd1b0fe33ef3e7ea6b36c300c4cac4f78c,0xc853fab7b09d8bb84b9eb3ad948cf5c7961496e1,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,160885,297000000000000000,1,21076822,30/10/2024,09:58:59
0xc94d651c4dd782b3998b23a71584228d663ae37efe42084bf435bd7e49295d9b,0x6f0bfd9504a4df4e360e840e071fdcd1dc395d56,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,146246,0,1,21076822,30/10/2024,09:58:59
0xf724e28c3f0af4e148aed03dfd613ae1c1a451f7a4f3d584ccc7e62b2a9ae409,0x55504b38b4e5dafd5d328ef756ea3a255fa211ff,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,146138,0,1,21076822,30/10/2024,09:58:59
0x30c333f777f8714396da563e0ad02cfda5630b4aa3c5e0a121b8110d64aa4e9a,0xd25b02b6da00c54dc653ab1e9087eac8816bda08,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,155664,220000000000000000,1,21076822,30/10/2024,09:58:59
0x548adb8e2a787a290cbabfaffd3adb0c544363373952cd5daa5fc6a902538adb,0x7d334b2636bbad0c9c8d7d3853f993c1e7272135,0x16c6521dff6bab339122a0fe25a9116693265353,340705,0,1,21076822,30/10/2024,09:58:59
0x18285c013f2d608018d88c0f7d93bd04e2c18f728dec4f9e96705794049c26cb,0x7c0f8a684c42ac83ce65a59e89ef5a295932c922,0x8c1799d8d332cd89f6a6634244d7632c0c52e537,499963,0,1,21076822,30/10/2024,09:58:59
0x77ce9d96eea75eaa3c8b6f1921a350a5ed4f8cafc9dd6b68d2987e07569b184e,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,0x99e096f18fbff2808f7388859b387fdd056a3589,21000,3803068661126991,1,21076822,30/10/2024,09:58:59
0x101782998102aa507fcc1568358284e771023ceb549be11dd5f77ce8c18e08e4,0x3fd1559841513710de68ca7ace931d7f53e280f4,0x0b3941ec0eb4c9f92a231bf3c5a7c9ee09288d88,21000,37456971304214290,1,21076822,30/10/2024,09:58:59
0x01dbf7807de5d2cacd1fe6c4585cdce0d513f3291c16fb341b4e8bdb41ebd82b,0x22f4d8d0ee4b48f631a146b7a98f2754c41a1742,0xf3de3c0d654fda23dad170f0f320a92172509127,130990,0,1,21076822,30/10/2024,09:58:59
0x75e23b264a82b910c75a050d2d262df2a2e916666a620c2d67a7d38fd29dd8d6,0xbdd75a97c29294ff805fb2fee65abd99492b32a8,0x00000000219ab540356cbb839cbe05303d7705fa,62419,32000000000000000000,1,21076822,30/10/2024,09:58:59
0x257f1cd6728253afeb5704e6d33e3552f0aa4651c3c276d6e298f2536135bf51,0x5505ac899af95cf9b570069e0b6fa47513824555,0xcedd366065a146a039b92db35756ecd7688fcc77,245757,24140646673579800,1,21076822,30/10/2024,09:58:59
0x93fbf8f6ef3d26aefe457c53bd63f5177832151b6ed55890244d9e40580a629b,0x000000633b68f5d8d3a86593ebb815b4663bcbe0,0x68d30f47f19c07bccef4ac7fae2dc12fca3e0dc9,119681,0,1,21076822,30/10/2024,09:58:59
0x934e025ebe350115a0e7fc71fb6cf630ac66f81c854ed5c9b182aebc329abf91,0x03b0e128a0bad05d23441e8568fb330feea79424,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,118799,258600000000000000,1,21076822,30/10/2024,09:58:59
0x21d98dbd4f07d02292a255b40ee7727b78ae689cde4ed2275aa4b62b2741ff09,0x36356ce6e81fb7a42de7181edcb358cad8d7722b,0xf3de3c0d654fda23dad170f0f320a92172509127,229782,0,1,21076822,30/10/2024,09:58:59
0xe76184676cc60151066231221dd2971c5b76e4f8b12e644c90ea92d1297a6732,0x4544da50ebfa9fe2a31fdf41f45f5fb4a01250c8,0x9d09bcf1784ec43f025d3ee071e5b632679a01ba,47175,0,1,21076822,30/10/2024,09:58:59
0x5837b60fed286d0e808bf5bec26e12ea34890e982470d08533e4777fa1607303,0x38caad019018d1db290667278db77f619046b6f8,0x00000047bb99ea4d791bb749d970de71ee0b1a34,179561,100000000000000000,1,21076822,30/10/2024,09:58:59
0xa2c8e9bf9ccf2159f3167df6b398de86af9d4eb0ecb2d83ef5eb45d68447f472,0x4a7b00d3f6b08522df8e48ebe4e0cdbb7763e075,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,143525,0,1,21076822,30/10/2024,09:58:59
0x48dd764616057034e40c662de1d0df93abd6a10f3332c4c47482dff2e7526c6b,0x1b28b08c4c123896c931ab02b7d4f03143cb89ce,0x5a7c3bf9f7bcbd47a6762b9c5ab93030806f92ce,46277,0,1,21076822,30/10/2024,09:58:59
0xcee6d0f63fa6e155f7733a0b746852178da309eb55a9378d1df39dd139326f7e,0x152c079b22aa81c137be1e1d80dd2bd2663e42c8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,137730,187259605481463170,1,21076822,30/10/2024,09:58:59
0x4c422e384deadf28bfb68c6bc2b328fada6d7cf29c337bcf37c407ad51085ef9,0xc1c0104f8ec7cf4b2fc4f86781aa6cbd0e8a2400,0xd7f86b4b8cae7d942340ff628f82735b7a20893a,134590,0,1,21076822,30/10/2024,09:58:59
0xda27df87712f959525d154b1a41ad9bda9e3594c90cfc60833a95f512fe294a3,0x43b41e7697f092c2a14212cff04e85c6f65cf45a,0x514910771af9ca656af840dff83e8264ecf986ca,30201,0,1,21076822,30/10/2024,09:58:59
0xa3cb616f315cdc32e656a99b6738cea90493715259cbe22c503a4ae2c2a03ba2,0x36cd936edb1b81f8f3fd7f5ec6c1c8049add09e4,0x3c11f6265ddec22f4d049dde480615735f451646,232522,200000000000000000,1,21076822,30/10/2024,09:58:59
0x54b2e3a5676425f20e3966b8248f06b3fe71894af10e3ab46fd87f9d951b13db,0x548bbf4e876f8d72f6bcdcf4a0e0544199b20c7c,0xf3de3c0d654fda23dad170f0f320a92172509127,120071,0,1,21076822,30/10/2024,09:58:59
0x449ecb0ede3bd6b14504ebc2e0902a68c0337a4892822b8454caeb3a8ce1d647,0x65735aae8a75b4087ecd805c0d840fcedbd34883,0x3a23f943181408eac424116af7b7790c94cb97a5,104018,0,1,21076822,30/10/2024,09:58:59
0x59f19e65d6559bd66b4a671b0cbaeb88bf9a553d19288c4aa3643e4ea3a3bd2b,0x15781474d83b073ed5ab8999e991c8ebbe07894e,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,97409,1792000000000000000,1,21076822,30/10/2024,09:58:59
0x7b94defe6f7341094b3ea81e4c4b4877ee52b7ca2f89565cef578ac46b247ea1,0x1eaca1277bcdfa83e60658d8938b3d63cd3e63c1,0x609c690e8f7d68a59885c9132e812eebdaaf0c9e,146473,0,1,21076822,30/10/2024,09:58:59
0xc6894649cfebff7a95946daf3eaa12158567f78963f93094983e28f79e44ee39,0xb43cae0f6af95b4f83f2283add0b06ad195d3013,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,142338,0,1,21076822,30/10/2024,09:58:59
0x3a0f5f1ced7c698b2d18dfe479c38b56277a3505afafb2681459f20e468deaf3,0x65fb9db5fc926eb22ac5ae86e74242e0df44718c,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,373957,1730271539,1,21076822,30/10/2024,09:58:59
0x3e85fedbbb94666222d48bed524def1077b927d96f721b071dbb9f0047a33e95,0xc310d15a83f87eeb2764e75793975a17c6751490,0xea61e434859a38614787317b17427d692864546b,47188,0,1,21076822,30/10/2024,09:58:59
0xa3cae201fb3f5fb17b0bc770b6e6ec17686a281cf7264ddcd29a024e29f85e40,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xdac17f958d2ee523a2206206994597c13d831ec7,63209,0,1,21076822,30/10/2024,09:58:59
0x8746b448ede27186e93b2cf810c8b409191543e5754ea481652414dba068691e,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xdac17f958d2ee523a2206206994597c13d831ec7,63209,0,1,21076822,30/10/2024,09:58:59
0xb81699a6c99979b46aff0f538679fe27dfe5f47131e651a4288ddccde6414951,0x9a10da8ce77f26231860764a2caab36e70584c4b,0xdac17f958d2ee523a2206206994597c13d831ec7,63209,0,1,21076822,30/10/2024,09:58:59
0xa275700e8d6e5fd8366a1b6166334ed64c7529d22eef9e0d957aac876d066d1a,0xf1fbce0fcd880d2decd96a4a70fee69abf800c1b,0x8143182a775c54578c8b7b3ef77982498866945d,76050,0,1,21076822,30/10/2024,09:58:59
0x0966a1d8a7973d2264821616dcf8b391cf21ec194289f363d4fdf2a94eb5a72b,0xb11f38078c2b018641b8bb80a2c1655133e6bd70,0x76e222b07c53d28b89b0bac18602810fc22b49a8,46540,0,1,21076822,30/10/2024,09:58:59
0x11d9ed078d302ac1195a0af10cdfc5a717ca2946117bfdcc1f7b68eea1df4c7a,0x411f6ce5753eccaaf05e323ccdda9ab3d675adf2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,57472,0,1,21076822,30/10/2024,09:58:59
0xd7c3cc76f72c7dc009ab7c6a9128016bcb51727ba27a5305217cc77ef778a150,0x34efa9d4b93486f5eacca123927ce4ea90df605d,0x0000000000a39bb272e79075ade125fd351887ac,33095,8700656433051080000,1,21076822,30/10/2024,09:58:59
0xd5268d2dfcdeff4ba155f96e88d918497b58532758a70c29b0261cb591fdee3c,0xfe73f7709eb0b72efa2f53e6e31d56fa9bb1a7f2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,55570,0,1,21076822,30/10/2024,09:58:59
0xd4fa76849eb7124af7d93de7a5d775afb052dc25b1d78c5098a7098cfc8c2e32,0x467013f99aa50b62f3dfea02bf158322698585fd,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,55546,0,1,21076822,30/10/2024,09:58:59
0x87728eb83c45ab07087e17cc42b7b80550930cd2d6ef636ac655a12b3b44073b,0xda3259f81fd8b45c090ccbe566d46167a0524256,0x795b2bff8e3ccb939bb74e8c82f1ef5b57499e6d,21000,50000000000000000,1,21076822,30/10/2024,09:58:59
0x53b766b62ec146690a146d3ae179e7ac82a487c013ffd22d930c6c8fd17d55a1,0xcdcb314798fcba7529b064910a5983dc862a3048,0x36e66fbbce51e4cd5bd3c62b637eb411b18949d4,46638,0,1,21076822,30/10/2024,09:58:59
0xba1e087f207649f332bdece650d29ffbb466faa1a453dffbfaf5f0b98d1555d6,0x414ac7645dc849984a1fbc2962ce4b5480061a78,0xaa25602bccf3bbde8e2f0f09f3a1f6def54593c0,43619,0,1,21076822,30/10/2024,09:58:59
0x4977e8717dd1b775b0241b2a9be475abd066aff9592f14ff8a3b8004a9ffab3c,0xada4c05f0505c3f124a956eca5505966596c4368,0xfddab2e5f88d43e7e42b1c4015e2b79168543a6a,21000,53619970462747180,1,21076822,30/10/2024,09:58:59
0xd15216b4a795527aa316340a71a6bc56531b3dba3688c8837a5a2fa11168c402,0xdcacd7baec639e64757f458877d9e3e7f357a5f4,0xdac17f958d2ee523a2206206994597c13d831ec7,63197,0,1,21076822,30/10/2024,09:58:59
0xff1d8151b6df460e415d195ad789a8e57809873b137235e0fdca2d986ae5946a,0x35facd037a5d46c4fe7b26081428cb7a1eb3e5c7,0x55296f69f40ea6d20e478533c15a6b08b654e758,35655,0,1,21076822,30/10/2024,09:58:59
0x315c866b2d287adbfb2ea9f5ec4d5fa13b500d9d3fd3b9731ce1167850db49a7,0x7d76ae60dcc2fdb57d3924024e2ad940b76ef81f,0x4164612494b468b02f96c49b317c4063f22d06a1,51392,0,1,21076822,30/10/2024,09:58:59
0x36a5ebba0aab70c99b34e58d0b6eaa0184fd55d48cc658989bf7f2c95f024e5c,0x5050f69a9786f081509234f1a7f4684b5e5b76c9,0xff00000000000000000000000000000000008453,21000,0,1,21076822,30/10/2024,09:58:59
0x185474884074a54c5f72f585ed1617b78df18a48e868a057ca0f219d831311d0,0x1179b089ff1b0d8e5c4fa8bbdee0c5bdd3c37b6a,0xdac17f958d2ee523a2206206994597c13d831ec7,48897,0,1,21076822,30/10/2024,09:58:59
0xf70c0426c246ab5c87920df8756d6dc538cc309cc2d7b88344ae247602d899e9,0xa9bd318a4ca1747e6068d100e18711b529386e29,0x830e10f99ef065d9b2b8d53a02b6966ffddd11de,21000,948107410000000000,1,21076822,30/10/2024,09:58:59
0xa9d3bef9666a319f9ca37a4b4006871b864da00e89ef12e15877a16b0362dac3,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x849405411817bbdadf13b478458e9a5d93376768,21000,69644040000000000,1,21076822,30/10/2024,09:58:59
0x157b4a3cf24269faead6f973210a5a9dcffc09ff82fe2f9506b885b0d57f63c6,0xc3e40d2833cd12f1081015d7f0cf30a15ba234c2,0x9a10da8ce77f26231860764a2caab36e70584c4b,21000,7268552659512723,1,21076822,30/10/2024,09:58:59
0xf7fb2114c41b6cd13fdb78282f71a4df531fb740f9d36e9ea1725746e05e07ee,0xf701ab814bfcd34df4a59c5c827bb3d7cf818daf,0x9e776eb0a356c3806873e2327c1a0b4a638163e4,21000,2000000000000000,1,21076822,30/10/2024,09:58:59
0x362aa483d2c0bf7de1088ddc4e3aed5e3d88ed0b8890c2b6f718510277561f50,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x218d07bcdaab1a4043f7fe1cccb8cf26e52d8f5e,21000,22300000000000000,1,21076822,30/10/2024,09:58:59
0xb8f44a4029e8a3091fe6c7079486a841e22312389d4893bd8e9277afd62e81ae,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x5452424ed1fc3d451b215ef5691dd0470e396568,21000,497771730000000000,1,21076822,30/10/2024,09:58:59
0x0757cd992535d2bd04427109992a12e8067fce961a50dd5c28f2a4553c576587,0x28c6c06298d514db089934071355e5743bf21d60,0x5db799bdab28c35a156d1b371835a2f18744ddac,21000,798300000000000000,1,21076822,30/10/2024,09:58:59
0x67bc0446bab9b19f3c3a70cc62f13cfe85b5623539d9c69b88ef18956c978b73,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x8607affce177088e391e749c49601a0204a74023,21000,1877237930000000000,1,21076822,30/10/2024,09:58:59
0x72566ef4d257f402f9da01959ee8fe49fe4ff212ae22b17bc1554983521e4471,0xc7f8df7b32cb89bb4ea5673f04695b87ed11f9b9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,62260,0,1,21076822,30/10/2024,09:58:59
0x010cf8d3d17b56a358dee6df0b64a4afd279be220e26161c4e89daca48485ef9,0x7f0b80ccf1319f8d9057a162a26bd549312c6d56,0x72b2acd5a66eb1a333d8b1277807b6757193b80e,21000,14000000000000000000,1,21076822,30/10/2024,09:58:59
0xf5fb8af42a5679ffcec397ce71a3ef1853be42d222eac1f7cd5d68ab2a8ba3ef,0xa6c5cf8781c0702f893e20d1b778bd23f6aecd15,0xcba7804b5961a88e74520202378d09e5bb37c414,21000,35000000000000000,1,21076822,30/10/2024,09:58:59
0x76d556d747759f6d2682fc8052933d6c3f5f5ce9530e7030cc4aadf2aeac56e3,0x5e62b4e385a9713ded6b3a4d4caca27da29cf468,0x1c53b47942a6d40bfc8bc196c566be66989cf626,21000,18306017641824056,1,21076822,30/10/2024,09:58:59
0x9cefcf1e62e879141327c21078fae56dd5219716b605739cf05a2307404d6181,0x36cea22b2dbfe5545c74084ef3bbb22f6e227c3e,0xb685760ebd368a891f27ae547391f4e2a289895b,21055,420000000000000000,1,21076822,30/10/2024,09:58:59
0xcd888caf3f098bb2ca645d7053adec0006a4436c7f8c9f24ff61b5fd13b4f446,0xbeeb0ff58e63620d8574591df7ff4d01776db6b3,0x9f3bf420dd30e332bb52531179430aa397fae76f,21000,11285743363595176,1,21076822,30/10/2024,09:58:59
0x8ddc18dbdd0fffdb9d5f8b4a6fe043b71030c402f37981c31ee0a9d41cad65e7,0x65b33fe5918355ceecdc215251096d1b3af1099b,0xb0999731f7c2581844658a9d2ced1be0077b7397,21000,20000000000000000,1,21076822,30/10/2024,09:58:59
0xf4e82947c7a8a61ead5c88305e4512c3018e037109205049546ee582efa09f7c,0x8c94df24d026a91c93b15b27f8fcf73bbe799638,0xb0999731f7c2581844658a9d2ced1be0077b7397,21000,10000000000000000,1,21076822,30/10/2024,09:58:59
0xcda254986eefe979063108bc72fed21b642680c7fe5a9389e9f1c395dcc85de2,0x736ead21db97d6b5737f5a1be8e4cc49523efde3,0xb0999731f7c2581844658a9d2ced1be0077b7397,21000,10000000000000000,1,21076822,30/10/2024,09:58:59
0xd0341c95c79e0f3401e5fbcfac708fcef3830eecab21afb10187295582d46e25,0x3b64559911c2736b797b90047aea7ffc2b5e4848,0x8add03eafe6e89cc28726f8bb91096c2de139ffb,21000,100000000000000,1,21076822,30/10/2024,09:58:59
0xcdff7910b7465f678edb4a3fe059e1780f5fc896b2f4f5a00888cf4fda83dc86,0x5bdcfbdc616d747dc9fceda922ac260af8dd1a51,0x2986bf308d0684ad77cd32ee1c60429e6573b5af,21000,200000000000000000,1,21076822,30/10/2024,09:58:59
0x410e03b09b9dc611b6336626a040c742c69b9b18139e0e975e9c800573a5156c,0x817a484e0bed8892bdb622ef2c8df2bc9806d6c1,0x2dac723913eae3b1a60b54895294f633a843a783,21000,36000000000000000,1,21076822,30/10/2024,09:58:59
0xc77214a8112da7230c9f80b6f7df6301547a148508b83023bc3ee1c9a5a4734c,0x194c0ba98090b24deec439abb63c3898d1fbed79,0x2a10114454d76f76d8000e521eedf2d78daf3751,21000,6000000000000000,1,21076822,30/10/2024,09:58:59
0xba4039530a0acd88813f6feb1ccd7e80dd24ed2dfd09a9c85c58d4c7f95c813b,0x773ecdb4a285679c5edad24b2699b57a83de5679,0x2988b20dfc6acf64d41f87447c96f5906492247a,21000,13800000000000000,1,21076822,30/10/2024,09:58:59
0xa96cf3948f23df380cf2e283a28b7569c55457f5a3317d932f830af3ae4f620f,0xc518662ed6cb959054b9d06f33b5caeba7ab914e,0xa42caba44e4f71df9e117a7f221be6fbbe170efb,21000,177000000000000000,1,21076822,30/10/2024,09:58:59
0xf2f68c035af1aff892fff4a5ba76a6a9ca32d84158b280517924836b727715c1,0xf8d9ab5f6e96c5ffda5e1192987fd39624f970b1,0x133c232dd2a86ea99ed5186601f535d4c8709da6,21000,1000000000000000,1,21076822,30/10/2024,09:58:59
0x9046443c93724fcdff2b0a1c10d19cf40375894f5e1eb81e3567ca0d51872c55,0x2b3fed49557bd88f78b898684f82fbb355305dbb,0xf2aa890b81b20c5bc5b3434c1c0b036e976209b7,21000,4574490000000000,1,21076822,30/10/2024,09:58:59
0x361d682c9a05a49d27699ed4fbecafbd5caad4ac2e113a27681765c99212aebc,0xb572d9a593ee94c0dbeeac301fcc96364ffde4e7,0xdac17f958d2ee523a2206206994597c13d831ec7,41297,0,1,21076822,30/10/2024,09:58:59
0xb3868be270ea1987ab3965c11e275b4e192775fb8ee1bad5bdef920ed85ccc01,0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0x5f1b70fd2e1f1ad72aeab84ea10ada960a7d1648,21000,23421810000000000,1,21076822,30/10/2024,09:58:59
0x4e1a47f645b9b1857567236cd70a66b8fd796cfe95692c78f93cd9dd55826fbe,0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0x56fa954b63ca75aa54b837f0eaf8e6d1d35aa7b7,21000,36661080000000000,1,21076822,30/10/2024,09:58:59
0xa54a7a267f058f4e29df4bd56962cd10ce5ab6c242b00a5ad025e455392297a2,0x3247f6b66f24f672eacf52080e0381fa45deb307,0x2067e40cf681a92d37beffdb819bc009c7dc7508,21000,39642317263406150,1,21076822,30/10/2024,09:58:59
0x8fb159442661d37f00678f88e6c62331b6ea0fd01077f54eea7b7dcb56d0b672,0x77ac551bf967df7fd14e99507dbb9336940d9ee9,0xe74f76f86a25554a4d27d11ddf13f269b1234c45,188546,30000000000000000,1,21076822,30/10/2024,09:58:59
0xd2bfaa67c0529e7afbd029ed4781b9aba2876b9206ea6f4018b6ccbd9d971c09,0x931c6c73bf38a6f887435944b91cad9496cb6516,0x8236a87084f8b84306f72007f36f2618a5634494,52033,0,1,21076822,30/10/2024,09:58:59
0x61b96e43c02ae3d71ce9ddcceaa3af04d6368032c9806bef3c05b568180d3d63,0x726cbf9c0efc7fe054917878de07291153ea08e0,0x242ba26df62a9b4f56f60d28ff96c07fee45d0bf,21000,460000000000000000,1,21076822,30/10/2024,09:58:59
0x4590307a2f5e585f2ee1aebd18a51ef74a8382024cd6195004b6f201710210d3,0x06d7f6ab70b1f0d77e3e84799dcf1462fda537eb,0xeba88149813bec1cccccfdb0dacefaaa5de94cb1,21000,44780000000000000,1,21076822,30/10/2024,09:58:59
0x27fcf2e801d301fc7cc7eda56eac783a4db3a6b5018532b8b5e0fa49a6e5b455,0xcd044ba85916f1413df0811eeb4929236ae3e8d1,0xeba88149813bec1cccccfdb0dacefaaa5de94cb1,21000,37780000000000000,1,21076822,30/10/2024,09:58:59
0x19e7c1eb772b3c8f8a1b5bf6134b30707611f79519f303a392ffb8482a2da3e3,0x527d0a21ce2353074bf9cac5831f03fb5c26c5b4,0x0000000000001ff3684f28c67538d4d072c22734,167809,0,1,21076822,30/10/2024,09:58:59
0xe2c243fee1ba0579242935cdb4f12c620ed51c8ee94524d33d41524fcf2d2739,0x3624f206a8de3f9ea5bbd54e68d70db01951f029,0xc8a4aafe11720b0fbe1aa51f23c1d62b500e8d41,21000,1895064180292000,1,21076822,30/10/2024,09:58:59
0x6618ad6a9b47481c2afb628e62c28f137ab775792ddbd3d2b0bbc2e3c42aecff,0xde18387027b91881e53d3f25a27c7b2734e6fae6,0xf81761193ed765ad16ae3ba3bc926b864210066a,21000,10039028049382240,1,21076822,30/10/2024,09:58:59
0xd19ff097be1f78687490047da6cfc28da09239adfa2169e44065cbf555ecd633,0xd96501ff890f5680d33f58a799ca6ae66c3cb611,0xe2c3b0d45282d2632873b7e27ed66680f8cd27be,21064,0,1,21076822,30/10/2024,09:58:59
0x549fcbaa0cef1d6a077c3cfe97eed9b9042cc93e5eb2dce24bdac3b292178448,0x5c6982df2cdfa6a2513b46c4bcbd0854d354cf05,0x65887a4add3cecec1009fd10e2b355f5e36adece,21000,5602941631815590,1,21076822,30/10/2024,09:58:59
0xc53650ac22b69e4094834c0521d02dd81fa936db2df31c43a916559d5fe6e9b9,0x1ee5e960ae0cfd0245652e71e1f3de6beea0b10a,0x1111111254eeb25477b68fb85ed929f73a960582,171673,3482213900000000000,1,21076822,30/10/2024,09:58:59
0x420b915b46483cf3c3078fa1ceae2ffea76340e7caa4ed8e8882f6e8221f9dd1,0x66bfc89486caf4d1cda9839d5c1e8c8c88cdf82d,0x44481ecb5a372f1461f7711dc299db638658ea1c,21000,158978610620261000,1,21076822,30/10/2024,09:58:59
0x2d25ab92490f069a31378848d967a43ed572df16701e1fc962abc999708da902,0x758c02d84b8d40d3a8ac5184b1328c039c41d23f,0xea4170a365952c666a9f34950771e51841732de9,76997,0,1,21076822,30/10/2024,09:58:59
0x35309f418ccaefbc3dcddd6f9afe8edcd77b45acd5e965b2090a77fce094da55,0xb515fd5bc2376818119cecced48c715f4eb85a04,0xdac17f958d2ee523a2206206994597c13d831ec7,46121,0,1,21076822,30/10/2024,09:58:59
0x38dc92be84e1b9fd2051e33fbe1c4de2f3b627ada1b57d334d3cc7db091d45a7,0xe1d94bd023b7a50809d1a5f6f4a9f989b4b3afa1,0xdac17f958d2ee523a2206206994597c13d831ec7,46109,0,1,21076822,30/10/2024,09:58:59
0x8825fd6a00456dea440f28864489c64a5e2977dcc0fe3b5b702f8f728815e150,0x96babf8128bece652a1374a96475ac83fb659c8c,0x2800b09171333e538839b370428f24606dc59078,21000,94042236249144220,1,21076822,30/10/2024,09:58:59
0x29a98610788a30178623a450b1cec8094a887a6530f2b6d8be2d30498ec48e26,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x49bddb1e60d2ee9395672fae90632df60271341e,21000,22535056470000000000,1,21076822,30/10/2024,09:58:59
0x0a2e270c3ba3e6cd07932db8a0a40f9d7bc46ddb927bd58a6915e42ef45e5640,0xd92ec9016d35678c263e9743a8cc91611fb7c866,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,130698,266712941330808450,1,21076822,30/10/2024,09:58:59
0xe461d312ce0c2675de926c23b3a0aeaeb900ddad832166185ef4d9e88dcb77d7,0x60c254c4057de67b24c5424fbfd08bcd48040019,0xb9ee91f38bcd61fc63780e05d237b461996864a5,21000,676042373718465,1,21076822,30/10/2024,09:58:59
0x2c4f90e6f16e78654667a20c22e6e6cd5e2e200c2667f67ce75f71c44f625bce,0x0459441273daabed14f4a914e9552968b19309e8,0xe2425de9cb625c407a63be118e904f52eb3e3376,21000,647367341754756,1,21076822,30/10/2024,09:58:59
0x18662da845cee6e4be58888d63241637961382548f7baff5321ea99328562452,0x18b2e01425f168f1b6562dc509cc1e878d779578,0x2a546180f717335d4f61d6069d128cd86399193c,21000,629195016967200,1,21076822,30/10/2024,09:58:59
